efsaprodcode2_recoded,Alpha-Tocopherol,Calcium,Copper,Magnesium,"Niacin Equivalents, Total",Phosphorus,Potassium,Riboflavin,Thiamin,Total Iron,Total Selenium,Vitamin B-12,"Vitamin B-6, Total",Vitamin E; Alpha-Tocopherol Equiv From E Vitamer Activities,"Vitamin K, Total",Zinc,foodLevel1,foodLevel2,foodLevel3,foodLevel4,level1,level2,level3
"Sheep fresh meat, PROCESS Baking",0.262364264467491,2.4336133554004498,0.11816391549340081,3.2564468263468123,2.536482047237883,5.313909461307873,5.726847747587197,0.23382911393988656,0.1305268836042239,1.1957822099422117,0.008676535478896488,0.001926714122275729,0.23326359902349764,0.128393214768399,0.0,1.6267725106561115,932,9,0,0,13,3,82
"Sheep fresh meat, PROCESS Cooking in water",0.5877866649021191,2.971146798081376,0.1117969004785165,3.215441362419566,2.444208655515905,5.25540986553676,5.576598243058757,0.21856164180909812,0.09140646632385152,1.1742938520095176,0.007627975735366932,0.0018269016270943703,0.1835113249295434,0.19967019512856765,0.0,1.727842976812722,932,11,0,0,13,3,82
"Sheep fresh meat, PROCESS Frying",1.308332819650179,2.6370144279854584,0.08858632658135401,3.1851712981168094,2.3540926501399775,5.294022442265156,5.813959941582414,0.21164917188847462,0.16793281934185503,1.0696247517948574,0.0075996210178489055,0.0018554204994600898,0.21626279022198733,0.43178241642553783,0.0,1.6264354888026713,932,14,0,0,13,3,82
"Sheep fresh meat, PROCESS Steaming",0.5877866649021191,2.971146798081376,0.1117969004785165,3.215441362419566,2.444208655515905,5.25540986553676,5.576598243058757,0.21856164180909812,0.09140646632385152,1.1742938520095176,0.007627975735366932,0.0018269016270943703,0.1835113249295434,0.19967019512856765,0.0,1.727842976812722,932,18,0,0,13,3,82
Sheep kidney,0.35767444427181594,2.472930458741285,0.33749212452195837,2.8879879665408885,2.5392144436221358,5.537334267018537,5.5243139868446525,0.41314979086671205,0.3725482930950225,1.9894386816763294,0.03536714383729131,0.008464078412129412,0.35367043491843364,0.33647223662121295,0.0,1.1647566625907773,933,0,0,0,13,5,102
"Sheep kidney, PROCESS Baking",0.4014570867106256,2.833213344056216,0.2919230667090355,2.8903717578961645,2.534886582093021,5.5254529391317835,5.43372200355424,0.41314979086671205,0.37717340751605727,2.1550789558854557,0.0,0.008464078412129412,0.25386672395705034,0.4014570867106255,0.0,1.1835659945482733,933,9,0,0,13,5,102
"Sheep kidney, PROCESS Cooking in water",0.32714314133269456,2.6390573296152584,0.3957033309062107,3.0099169085459474,2.254174856642899,5.650482155008883,5.448582958163724,0.41314979086671205,0.3083246829976857,2.1550789558854557,0.0,0.008464078412129412,0.18469967919892205,0.337043501989505,0.0,1.4177930281792617,933,11,0,0,13,5,102
"Sheep kidney, PROCESS Frying",0.4014570867106256,2.7990219793079367,0.3420687915493702,2.951929650895598,2.606231553765013,5.633257818340763,5.496582573739127,0.41314979086671205,0.37717340751605727,2.1550789558854557,0.03536714383729131,0.008464078412129412,0.29533131369768034,0.3787103707993448,0.0,1.2939440821980792,933,14,0,0,13,5,102
"Sheep kidney, PROCESS Steaming",0.32714314133269456,2.6390573296152584,0.3957033309062107,3.0099169085459474,2.254174856642899,5.650482155008883,5.448582958163724,0.41314979086671205,0.3083246829976857,2.1550789558854557,0.0,0.008464078412129412,0.18469967919892205,0.337043501989505,0.0,1.4177930281792617,933,18,0,0,13,5,102
Sheep liver,0.708035793053696,1.8607523407150064,0.6261309257071586,3.001430294668629,2.606231553765013,5.9246376954523985,5.657987819466568,0.41314979086671205,0.31689407392688784,2.1550789558854557,0.03536714383729131,0.008464078412129412,0.3405455620088487,0.4599532933922341,0.0,1.6412133961042354,934,0,0,0,13,5,102
"Sheep liver, PROCESS Baking",0.4363175715909291,1.791759469228055,0.6261309257071586,3.044522437723423,2.606231553765013,5.849324779946859,5.529429087511423,0.41314979086671205,0.2874320411965716,2.1550789558854557,0.0,0.008464078412129412,0.3015849776207723,0.4363175715909291,0.0,1.68510181635509,934,9,0,0,13,5,102
"Sheep liver, PROCESS Cooking in water",0.4363175715909291,1.791759469228055,0.6261309257071586,3.044522437723423,2.606231553765013,5.849324779946859,5.529429087511423,0.41314979086671205,0.2874320411965716,2.1550789558854557,0.0,0.008464078412129412,0.3015849776207723,0.4363175715909291,0.0,1.68510181635509,934,11,0,0,13,5,102
"Sheep liver, PROCESS Frying",0.0,2.1972245773362196,0.6261309257071586,3.258096538021482,2.606231553765013,6.154615419744767,5.831882477283517,0.41314979086671205,0.3220834991691133,2.1550789558854557,0.03536714383729131,0.008464078412129412,0.4252677354043441,0.2776317365982795,0.0,1.727842976812722,934,14,0,0,13,5,102
"Sheep liver, PROCESS Steaming",0.4363175715909291,1.791759469228055,0.6261309257071586,3.044522437723423,2.606231553765013,5.849324779946859,5.529429087511423,0.41314979086671205,0.2874320411965716,2.1550789558854557,0.0,0.008464078412129412,0.3015849776207723,0.4363175715909291,0.0,1.68510181635509,934,18,0,0,13,5,102
Sheep milk,0.14410034397375684,5.210266488425302,0.057729679208240736,2.9406724963709636,1.0069146234874011,4.943681159299152,5.008728715825674,0.2750309548982221,0.06685725935652988,0.05502916446956511,0.0023971245997214934,0.0005883982883417604,0.07431203296455141,0.1275133202989596,0.006975613736425242,0.475346473656231,935,0,0,0,14,43,111
Sherry,0.0,2.2003941520974983,0.06471707662416287,2.267697833993605,0.09531017980432487,2.926994471574863,4.33729074083249,0.009950330853168083,0.003992021269537453,0.5709795465857379,6.499788759153722e-05,0.0,0.013902905168991422,0.0,0.0,0.10255658832509208,936,0,0,0,1,45,69
Shiitake,0.0,1.3873652161213836,0.20445573096122127,2.6888188391743224,1.1691595070872982,3.751183337450091,5.015385896854854,0.15210777819745805,0.03990729059185485,0.33647223662121295,0.00029995500899797546,9.999500033330834e-05,0.048790164169432,0.09531017980432487,0.0,0.4610349592629751,937,0,0,0,19,47,42
"Shiitake, PROCESS Baking",0.0,1.3873652161213836,0.0,2.70805020110221,0.9555114450274363,3.4011973816621555,4.795790545596741,0.15700374880966478,0.039220713153281295,0.33647223662121295,0.0,0.0,0.0,0.0,0.0,0.019900661706336177,937,9,0,0,19,47,42
"Shiitake, PROCESS Cooking in water",0.10074990310014306,1.3873652161213836,0.28141245943818555,2.6390573296152584,1.0395697480343264,3.4339872044851463,4.6443908991413725,0.14496577025018573,0.03149866705937099,0.34500713907105035,0.0,0.0,0.04305948946044697,0.10074990310014308,0.0,0.3960879462955675,937,11,0,0,19,47,42
"Shiitake, PROCESS Frying",0.0,2.9444389791664403,0.3920420877760237,2.1972245773362196,1.6247205359652572,4.343805421853684,5.25227342804663,0.3378997886123984,0.07788653865707124,0.6097655716208943,0.003294566949430031,0.0,0.05826890812397577,0.0,0.0,0.6575200029167941,937,14,0,0,19,47,42
"Shiitake, PROCESS Steaming",0.10074990310014306,1.3873652161213836,0.28141245943818555,2.6390573296152584,1.0395697480343264,3.4339872044851463,4.6443908991413725,0.14496577025018573,0.03149866705937099,0.34500713907105035,0.0,0.0,0.04305948946044697,0.10074990310014308,0.0,0.3960879462955675,937,18,0,0,19,47,42
Short pastry dough and similar,1.1314021114911006,3.6209064705277303,0.08483997357963033,2.5222941818596207,1.0191051518366172,4.294755483686168,4.636391959788044,0.05502916446956511,0.08657080376102003,0.6459058163803637,0.003080963240457491,0.00025710980158491297,0.05570497716001604,1.2556730159114529,0.002995508979798479,0.42236904713409484,938,0,0,0,10,51,157
"Short pastry dough and similar, PROCESS Baking",0.2271355725837472,3.6635616461296463,0.09153683592184596,2.659260036932778,1.1314021114911006,4.163337433709052,4.653960350157523,0.03149866705937099,0.11064652008706365,0.588342066193819,0.0009995003330835331,9.999500033330834e-05,0.051371862729548946,1.4722426732562555,0.002995508979798479,0.33258714840964243,938,9,0,0,10,51,157
Shortening and similar baking fats,0.0,2.132982308607866,0.015381102038302324,1.3454723665996355,0.0,2.5952547069568657,2.533696813957432,0.009950330853168083,0.0,0.12810000262731575,0.0021975835434872217,0.0,0.0,1.7847852054907187,0.021887287615041034,0.08923113372794268,939,0,0,0,2,67,184
"Shortening and similar baking fats, QUAL Half fat or medium fat",1.791759469228055,2.4485390056171252,0.0,1.0986122886681098,0.0,2.9813435361018916,3.4965075614664802,0.0,0.0,0.09531017980432487,0.0,0.0,0.0,1.7847852054907187,0.0,0.019900661706336177,939,21,0,0,2,67,184
"Shortening and similar baking fats, QUAL Low fat (naturally or reduced)",1.791759469228055,3.1780538303479458,0.0,2.1972245773362196,0.0,5.638354669333745,4.394449154672439,0.0,0.0,0.05414721807044643,0.0,0.0,0.0,1.7847852054907187,0.0,0.019900661706336177,939,23,0,0,2,67,184
"Shortening and similar baking fats, QUAL Low sodium / reduced salt",1.791759469228055,2.3978952727983707,0.0,1.0986122886681098,0.0,3.1780538303479458,3.7612001156935624,0.0,0.0,0.09531017980432487,0.0,0.0,0.0,1.7847852054907187,0.0,0.019900661706336177,939,24,0,0,2,67,184
Shrimps and prawns,1.6094379124341003,4.532599493153256,0.527261244514266,4.0099272204095175,1.960295971051268,5.297602825610168,5.46564613875585,0.05502916446956511,0.04624725116531972,0.7634724972806753,0.019102101873486436,0.003394233068015548,0.09401063446223931,1.4609379041156565,0.0,1.0347084866886296,941,0,0,0,6,20,104
"Shrimps and prawns, PROCESS Baking",1.7578579175523736,4.600301208876588,0.6261309257071586,3.9828808035246097,1.9119100703585168,5.394925405067961,5.18977719797283,0.03453944341757218,0.0388085403096361,0.7287900723653425,0.012422519998557155,0.001605852785096314,0.12044615307586716,1.5195132049061133,0.0,1.1216775615991057,941,9,0,0,6,20,104
"Shrimps and prawns, PROCESS Cooking in water",0.0,4.666077120891613,0.4798301900634711,3.7602694502006093,2.0369775748605754,5.32884657158286,5.111987788356544,0.10544051245799697,0.031110995025052664,0.7195943505747935,0.019351545181781483,0.0030952049073024197,0.08065790301745447,1.638025369286013,0.0,1.0566785652951642,941,11,0,0,6,20,104
"Shrimps and prawns, PROCESS Frying",1.7578579175523736,4.600301208876588,0.6261309257071586,3.9828808035246097,1.9541617252530783,5.394925405067961,5.18977719797283,0.03674512393683074,0.0421011760186354,0.7287900723653425,0.012422519998557155,0.001605852785096314,0.11281835102698101,1.5195132049061133,0.0,1.1216775615991057,941,14,0,0,6,20,104
"Shrimps and prawns, PROCESS Steaming",0.0,4.666077120891613,0.4798301900634711,3.7602694502006093,2.0369775748605754,5.32884657158286,5.111987788356544,0.10544051245799697,0.031110995025052664,0.7195943505747935,0.019351545181781483,0.0030952049073024197,0.08065790301745447,1.638025369286013,0.0,1.0566785652951642,941,18,0,0,6,20,104
"Shrimps, common",1.6094379124341003,4.452684785479894,0.2969249395329584,3.934622837345387,2.075146617396955,5.348467150233509,5.351858133476067,0.04141610371671697,0.04251199423735404,1.1913216867723773,0.022041016591159424,0.0014275519911854174,0.12221763272424921,1.6094379124341003,0.0,1.0587818658701496,940,83,0,0,6,20,104
"Shrimps, common, PROCESS Baking",0.0,4.553034431567563,0.34769474235795184,3.8273361972609523,2.0950687975655353,5.352805551832106,5.1428324637076415,0.04305948946044697,0.03979746987406609,1.0029820576528594,0.012422519998557155,0.0011693160834029663,0.11082555508888464,1.5196882442904216,0.0,1.0395697480343264,940,83,4,0,6,20,104
"Shrimps, common, PROCESS Cooking in water",0.9162907318741551,4.934884948344041,0.504836294919253,3.983146937924052,2.042184613324077,5.4084521813661635,5.184988681241034,0.07404674578963037,0.023716526617316044,1.0661382889836137,0.0265028198659993,0.0014156641411623935,0.09010183469718663,1.638103111647865,0.0,1.0009994598011094,940,83,5,0,6,20,104
"Shrimps, common, PROCESS Frying",0.0,4.553034431567563,0.34769474235795184,3.8273361972609523,2.0950687975655353,5.352805551832106,5.1428324637076415,0.037571001478611456,0.03979746987406609,1.0029820576528594,0.012422519998557155,0.0011693160834029663,0.11082555508888464,1.5196882442904216,0.0,1.0395697480343264,940,83,6,0,6,20,104
"Shrimps, common, PROCESS Steaming",0.9162907318741551,4.698400281839088,0.382732478258022,3.730158487033372,2.096474229791533,5.3018824327125325,4.940621493475197,0.07431203296455141,0.02441382808898407,0.9737506875473823,0.022320463288520755,0.0037064559312440576,0.08460371900109899,1.6059117026575422,0.0,0.9502779941622912,940,83,8,0,6,20,104
Simple cereals which have to be reconstituted with milk or other appropriate nutritious liquids,0.8754687373538999,4.718498871295094,0.37156355643248307,4.531062213834369,2.2617630984737906,5.863631175598097,6.104155273860653,0.17993776543867837,0.3735320610051553,1.5040773967762742,0.003992021269537453,0.0,0.1988508587451652,0.8754687373538999,0.0,1.2136402097280727,942,0,0,0,7,31,148
Single meal replacement for weight reduction,0.0,5.280153395920365,0.13102826240640408,3.332204510175204,1.430311246536665,5.254365479018854,5.579729825986222,0.24216155714997156,0.1604167214059047,1.010873374360103,0.006061591378595291,0.0006118128043719224,0.1722712209404532,0.6931471805599453,0.0,0.8671004876833834,943,0,0,0,15,32,68
Skyr,0.004987541511039074,4.61512051684126,0.01587334915629015,2.341805806147327,0.0,5.111987788356544,4.820281565605037,0.18398683611301586,0.07417939817425151,0.05414721807044643,0.006409415740738719,0.00035993521554780213,0.0,0.004987541511039074,0.0,0.4193680132771558,944,0,0,0,14,15,72
Smelt,0.09531017980432487,3.780937598531884,0.17993776543867837,3.316780039849572,1.7047480922384253,5.478851612767896,5.796925806375436,0.11332868530700317,0.09531017980432487,0.6418538861723948,0.0,0.003411317691001045,0.17395330712343804,0.09531017980432487,0.0,0.9745596399981308,945,0,0,0,6,27,48
"Smelt, PROCESS Baking",0.10885440491208209,3.6375861597263857,0.24764102291459722,3.332204510175204,1.8201849434117587,5.605802066295998,5.924255797414532,0.12486898204586927,0.0934903430873389,0.6632033041868732,0.0,0.003792798238696237,0.17142911562753096,0.1088544049120821,0.0,1.108892598075666,945,9,0,0,6,27,48
"Smelt, PROCESS Cooking in water",0.10885440491208209,3.6375861597263857,0.2468600779315258,3.332204510175204,1.8219653112851208,5.605802066295998,5.921578419643816,0.12486898204586927,0.0934903430873389,0.6621723762605146,0.0,0.003792798238696237,0.17142911562753096,0.1088544049120821,0.0,1.1069110914828049,945,11,0,0,6,27,48
"Smelt, PROCESS Frying",0.10885440491208209,3.6375861597263857,0.24764102291459722,3.332204510175204,1.8201849434117587,5.605802066295998,5.924255797414532,0.12486898204586927,0.0934903430873389,0.6632033041868732,0.0,0.003792798238696237,0.17142911562753096,0.1088544049120821,0.0,1.108892598075666,945,14,0,0,6,27,48
"Smelt, PROCESS Steaming",0.10885440491208209,3.6375861597263857,0.2468600779315258,3.332204510175204,1.8219653112851208,5.605802066295998,5.921578419643816,0.12486898204586927,0.0934903430873389,0.6621723762605146,0.0,0.003792798238696237,0.17142911562753096,0.1088544049120821,0.0,1.1069110914828049,945,18,0,0,6,27,48
"Smoked cooked sausage-deprecated, PROCESS Baking",0.262364264467491,3.0007198150650303,0.06372569088054482,2.76181662525787,1.8674851797561907,4.930767174355962,5.186267862739414,0.11141358737090362,0.21683799875093304,0.6120920558032379,0.009157937784765629,0.0014988761237358919,0.1691398200918903,0.5561813254867879,0.0,0.9793996602021319,946,9,0,0,13,57,169
"Smoked cooked sausage-deprecated, PROCESS Cooking in water",0.262364264467491,3.007331409397343,0.06491345084264435,2.7269186854065928,1.923601936420616,5.100737128793442,5.291580438609604,0.13565413800550125,0.26740647618055013,0.6675362893379186,0.008322415286803957,0.0005598432585140913,0.1351550737406202,0.5767257175426941,0.0,0.959021760172181,946,11,0,0,13,57,169
"Smoked cooked sausage-deprecated, PROCESS Steaming",0.262364264467491,2.928523523860541,0.05940034328144753,2.869520962415974,1.964731903295901,5.1042123712137455,5.300172787047496,0.12411217070803102,0.23676464726617485,0.644106985135304,0.008563230660487873,0.0013990209137073409,0.18529332718311212,0.6423800635062922,0.0,1.0607620645370122,946,18,0,0,13,57,169
"Smoked cooked sausage-deprecated, QUAL Low fat (naturally or reduced), PROCESS Baking",0.262364264467491,3.0252910757955354,0.0508832103145698,2.6390573296152584,1.410986973710262,4.653007515402251,4.897093252697127,0.10436001532424277,0.16551443847757338,0.4700036292457356,0.007571265496318075,0.00019998000266626675,0.2151113796169455,0.262364264467491,0.0,0.6418538861723948,946,23,4,0,13,57,169
"Smoked cooked sausage-deprecated, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",0.0,3.2188758248682006,0.07696104113612832,2.70805020110221,1.5040773967762742,5.484796933490655,5.44673737166631,0.10436001532424277,0.23111172096338664,0.7419373447293773,0.011928570865273802,0.000499875041651048,0.06297479916138844,0.0,0.0,1.0647107369924282,946,23,5,0,13,57,169
Smoked herring,0.262364264467491,3.7977338590260183,0.09634860149680663,3.4684108932490294,2.233663647527624,5.407043640253588,5.7448330144865585,0.2128045735190305,0.1012922514818723,0.7749246464063161,0.026221756442605396,0.008464078412129412,0.3012679366669938,0.742984415407117,0.0,0.577976800373571,947,0,0,0,6,28,150
Smoked salmon,0.8754687373538999,2.6546494243750947,0.046883585898850416,3.322635059159053,2.606231553765013,5.506211907099507,5.999763349922677,0.1560061003267184,0.1693207446167031,0.3301427236405446,0.01953788637304089,0.004891351146917548,0.4722332845730047,1.2463999099658314,0.0,0.32063317259146684,948,0,0,0,6,28,150
